#bucketbench0.5_10000000 
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_0bench,20000000,1,28.4400,4.0435,46.1500,186.6080,71.6106
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_0bench,20000000,2,28.4400,4.0487,46.4250,187.9609,72.8159
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_0bench,20000000,3,28.4400,4.0438,43.5750,176.2072,61.2024
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_0bench,20000000,4,28.4400,4.0558,43.4000,176.0198,60.6741
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_0bench,20000000,5,28.4400,4.0480,40.3625,163.3893,48.2628
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_0bench,20000000,6,28.4400,4.0434,43.4500,175.6840,60.6909
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_0bench,20000000,7,28.4400,4.1040,48.8429,200.4530,83.7341
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_0bench,20000000,8,28.4400,4.0442,46.5500,188.2564,73.2400
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_0bench,20000000,9,28.4400,4.0436,43.6375,176.4524,61.4525
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_0bench,20000000,10,28.4400,4.0720,43.5875,177.4866,61.6800
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_0bench,20000000,11,28.4400,4.0432,43.4875,175.8267,60.8394
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_0bench,20000000,12,28.4400,4.0444,42.4250,171.5819,56.5603
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_0bench,20000000,13,28.4400,4.0442,46.3000,187.2475,72.2298
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_0bench,20000000,14,28.4400,4.0480,46.5500,188.4357,73.3098
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_0bench,20000000,15,28.4400,4.0434,43.7375,176.8461,61.8532
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_0bench,20000000,16,28.4400,4.0432,43.6125,176.3348,61.3457
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_0bench,20000000,17,28.4400,4.0493,40.6125,164.4511,49.2898
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_0bench,20000000,18,28.4400,4.0461,43.9750,177.9288,62.8567
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_0bench,20000000,19,28.4400,4.0434,46.3500,187.4137,72.4181
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_0bench,20000000,20,28.4400,4.0433,43.8125,177.1459,62.1552
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_0bench,20000000,21,28.4400,4.0456,43.7000,176.7919,61.7356
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_0bench,20000000,22,28.4400,4.0443,43.5750,176.2294,61.2101
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_0bench,20000000,23,28.4400,4.0434,40.7000,164.5666,49.5722
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_0bench,20000000,24,28.4400,4.0432,45.4500,183.7653,68.7755
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_0bench,20000000,25,28.4400,4.0450,46.5250,188.1944,73.1541
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_0bench,20000000,26,28.4400,4.0438,43.8250,177.2186,62.2135
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_0bench,20000000,27,28.4400,4.0432,43.6750,176.5886,61.5988
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_0bench,20000000,28,28.4400,4.0439,43.4750,175.8101,60.8006
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_0bench,20000000,29,28.4400,3.8700,43.3571,167.7904,57.7287
#bucketbench1.5_20000000 
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_5bench,20000000,0,28.4400,3.5416,42.8571,151.7818,51.0594
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_5bench,20000000,1,28.4400,3.5396,46.1571,163.3763,62.7110
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_5bench,20000000,2,28.4400,3.5391,41.5857,147.1740,46.5234
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_5bench,20000000,3,28.4400,3.5398,42.7429,151.3011,50.6292
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_5bench,20000000,4,28.4400,3.5438,42.7429,151.4741,50.6871
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_5bench,20000000,5,28.4400,3.5399,43.0143,152.2647,51.5910
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_5bench,20000000,6,28.4400,3.5392,42.9857,152.1345,51.4800
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_5bench,20000000,7,28.4400,3.5399,42.8857,151.8108,51.1363
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_5bench,20000000,8,28.4400,3.5475,43.7286,155.1287,54.2368
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_5bench,20000000,9,28.4400,3.5401,42.8857,151.8199,51.1393
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_5bench,20000000,10,28.4400,3.5411,42.9143,151.9638,51.2549
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_5bench,20000000,11,28.4400,3.5398,44.4714,157.4192,56.7478
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_5bench,20000000,12,28.4400,3.5390,42.9571,152.0253,51.3762
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_5bench,20000000,13,28.4400,3.5399,42.9429,152.0120,51.3382
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_5bench,20000000,14,28.4400,3.5396,45.3000,160.3419,59.6769
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_5bench,20000000,15,28.4400,3.5393,42.7000,151.1286,50.4706
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_5bench,20000000,16,28.4400,3.5398,43.0714,152.4623,51.7917
